sitename,county,aqi,pollutant,status,so2_conc,so2_avg_conc,co_conc,co_8hr_conc,o3_conc,o3_8hr_conc,pm10_conc,pm10_avg_conc,pm2.5_conc,pm2.5_avg_conc,no2_conc,nox_conc,no_conc,windspeed,winddirec,datacreationdate,longitude,latitude,siteid,unit
屏東(枋山),屏東縣,77,細懸浮微粒,普通,0.6,1,0.18,0.2,66,57,41,48,17,22,2,2.4,0.1,3.2,289.0,"2025-11-24 14:00",120.651472,22.260899,313,
臺南（南化）,臺南市,63,細懸浮微粒,普通,1,0,0.3,0.2,67,35,38,26,21,17,3,4,0.2,0.4,353.0,"2025-11-24 14:00",120.44583156,23.04562013,312,
新北(樹林),新北市,52,細懸浮微粒,普通,3.8,0,0.33,0.3,56,27,35,20,21,13,23,25.5,2.2,0.4,326.0,"2025-11-24 14:00",121.38352778,24.94902778,311,
台中市（和平區）,臺中市,37,,良好,0.9,0,0.36,0.2,78,39,40,22,17,7.5,10,10.9,0.8,0.6,290.0,"2025-11-24 14:00",120.883858,24.174592,310,
屏東（琉球）,屏東縣,75,細懸浮微粒,普通,1.1,1,0.15,0.2,56,41,41,49,14,21.1,3,3.9,0.6,2.2,325.0,"2025-11-24 14:00",120.37722,22.35222,204,
南投（鹿谷）,南投縣,42,,良好,1.5,1,0.19,0.1,59,44,27,19,13,10.5,3,4.9,1,1.1,306.0,"2025-11-24 14:00",120.7944772,23.71867609,203,
高雄（湖內）,高雄市,108,細懸浮微粒,對敏感族群不健康,1.6,1,,0.3,79,41,,67,41,33.2,9,10.8,1.2,3.0,277.0,"2025-11-24 14:00",120.24535,22.87985556,202,
宜蘭（三星）,宜蘭縣,29,,良好,1.4,1,0.17,0.1,46,29,28,15,10,7.3,3,3.7,0.4,1.0,63.0,"2025-11-24 14:00",121.6565272,24.6757916,201,
員林,彰化縣,87,細懸浮微粒,普通,1.8,1,0.2,0.3,61,42,34,40,17,25.8,7,9.3,2,2.9,270.0,"2025-11-24 14:00",120.5631893,23.9615945,139,
大城,彰化縣,95,細懸浮微粒,普通,1.3,1,0.15,0.2,54,35,36,53,20,28.5,0,2.2,1.8,6.3,323.0,"2025-11-24 14:00",120.26964167,23.85493056,85,
富貴角,新北市,50,,良好,0.5,1,0.07,0,49,38,24,30,11,11.1,2,2.6,0.5,5.8,38.0,"2025-11-24 14:00",121.53656894,25.29681695,84,
麥寮,雲林縣,79,細懸浮微粒,普通,1.4,1,0.16,0.2,52,33,41,45,16,22.6,2,2.9,0.4,2.4,335.0,"2025-11-24 14:00",120.251825,23.753506,83,
關山,臺東縣,20,,良好,1.2,0,0.09,0.1,36,22,7,12,5,4.7,1,1.9,0.6,2.1,169.0,"2025-11-24 14:00",121.161933,23.045083,80,
馬公,澎湖縣,67,細懸浮微粒,普通,0.1,0,0.22,0.1,55,50,41,39,17,18.5,2,3.2,0.8,4.0,23.0,"2025-11-24 14:00",119.566158,23.569031,78,
金門,金門縣,108,細懸浮微粒,對敏感族群不健康,2.1,1,0.28,0.3,75,39,46,56,24,33.4,11,11.5,0.2,2.2,123.0,"2025-11-24 14:00",118.312256,24.432133,77,
馬祖,連江縣,70,細懸浮微粒,普通,1.7,1,0.31,0.3,54,43,34,33,20,19.4,4,6.1,1.3,2.7,340.0,"2025-11-24 14:00",119.952724,26.153736,75,
埔里,南投縣,52,細懸浮微粒,普通,1.3,1,0.22,0.2,56,29,27,17,14,12.9,2,4.9,2.1,3.2,276.0,"2025-11-24 14:00",120.967903,23.968842,72,
復興,高雄市,87,細懸浮微粒,普通,2.7,1,0.23,0.4,50,38,47,50,23,25.7,17,20.1,2.5,0.9,230.0,"2025-11-24 14:00",120.312017,22.608711,71,
永和,新北市,60,二氧化氮,普通,1.4,0,0.79,0.9,28,15,48,34,21,13.9,36,52.8,16.2,1.4,33.0,"2025-11-24 14:00",121.516306,25.017,70,
竹山,南投縣,75,細懸浮微粒,普通,1.8,1,0.24,0.2,80,40,46,37,26,21.3,4,5.4,0.4,1.9,290.0,"2025-11-24 14:00",120.677306,23.756389,69,
中壢,桃園市,69,細懸浮微粒,普通,1.6,1,0.49,1,,12,48,40,17,19.2,31,54.3,23.2,1.1,13.0,"2025-11-24 14:00",121.221667,24.953278,68,
三重,新北市,65,細懸浮微粒,普通,2.4,0,0.45,0.8,27,13,39,34,19,17.5,30,52.9,22.4,-,-,"2025-11-24 14:00",121.493806,25.072611,67,
冬山,宜蘭縣,43,,良好,1.5,1,0.21,0.2,39,22,29,26,11,10.5,7,11.1,3.5,2.3,50.0,"2025-11-24 14:00",121.792928,24.632203,66,
宜蘭,宜蘭縣,35,,良好,1.2,1,0.19,0.2,45,30,24,18,5,8.7,2,3.1,1.1,1.9,99.0,"2025-11-24 14:00",121.746394,24.747917,65,
陽明,臺北市,42,,良好,2.1,1,0.14,0.1,38,35,24,22,8,10.4,2,3.4,1.2,,,"2025-11-24 14:00",121.529583,25.182722,64,
花蓮,花蓮縣,30,,良好,0.8,0,0.14,0.1,43,28,22,18,4,7.5,1,1.7,0.2,2.7,99.0,"2025-11-24 14:00",121.599769,23.971306,63,
臺東,臺東縣,37,,良好,2.4,1,0.14,0.1,38,29,26,22,9,9,2,4.1,1.7,2.4,68.0,"2025-11-24 14:00",121.15045,22.755358,62,
恆春,屏東縣,34,,良好,,0,,0.1,,37,22,17,12,8.5,0,2,1.5,5.2,353.0,"2025-11-24 14:00",120.788928,21.958069,61,
潮州,屏東縣,101,細懸浮微粒,對敏感族群不健康,3.6,2,0.38,0.3,84,46,62,54,32,30.5,8,10.2,1.6,3.7,264.0,"2025-11-24 14:00",120.561175,22.523108,60,
屏東,屏東縣,83,細懸浮微粒,普通,2,1,0.29,0.3,92,46,59,47,31,24.3,9,9.9,0.1,2.2,255.0,"2025-11-24 14:00",120.488033,22.673081,59,
小港,高雄市,92,細懸浮微粒,普通,0.9,1,0.19,0.4,47,28,42,56,25,27.5,18,21.5,3.4,3.9,261.0,"2025-11-24 14:00",120.337736,22.565833,58,
前鎮,高雄市,94,細懸浮微粒,普通,2.9,2,0.22,0.4,49,35,69,,22,28.2,16,20,3.3,2.3,353.0,"2025-11-24 14:00",120.30833356,22.6044507,57,
前金,高雄市,69,懸浮微粒,普通,2.2,1,0.29,0.2,66,43,35,47,,,7,8.5,0.8,3.0,238.0,"2025-11-24 14:00",120.28676111,22.63390278,56,
左營,高雄市,84,細懸浮微粒,普通,1.2,1,0.2,0.3,61,39,42,49,18,24.6,4,5.5,0.8,3.3,280.0,"2025-11-24 14:00",120.292917,22.674861,54,
楠梓,高雄市,90,細懸浮微粒,普通,1.4,1,0.23,0.3,65,41,48,56,19,26.7,7,8.7,0.7,2.1,241.0,"2025-11-24 14:00",120.328289,22.733667,53,
林園,高雄市,80,細懸浮微粒,普通,1.3,1,0.17,0.2,59,39,38,49,15,23.1,3,4.4,1.2,3.0,277.0,"2025-11-24 14:00",120.41175,22.4795,52,
大寮,高雄市,108,細懸浮微粒,對敏感族群不健康,8.1,2,0.5,0.5,54,41,60,62,27,33.3,19,21.9,2.6,1.7,275.0,"2025-11-24 14:00",120.425311,22.56413611,51,
鳳山,高雄市,88,細懸浮微粒,普通,2.4,2,0.45,0.5,61,40,42,50,18,26,14,16.2,1.8,1.2,231.0,"2025-11-24 14:00",120.357422,22.628126,50,
仁武,高雄市,86,細懸浮微粒,普通,2.2,1,,0.4,63,36,44,50,,25.3,7,8.9,1.6,3.3,287.0,"2025-11-24 14:00",120.332631,22.689056,49,
橋頭,高雄市,94,細懸浮微粒,普通,1.6,1,0.23,0.3,73,40,48,50,24,28.3,7,8.6,1.2,4.0,271.0,"2025-11-24 14:00",120.305689,22.757506,48,
美濃,高雄市,69,細懸浮微粒,普通,1.2,1,0.23,0.2,53,37,29,28,16,18.9,3,4,0.6,1.3,276.0,"2025-11-24 14:00",120.530542,22.883583,47,
臺南,臺南市,107,細懸浮微粒,對敏感族群不健康,1.9,1,0.31,0.3,73,41,58,62,34,33,8,9.9,1.8,2.9,351.0,"2025-11-24 14:00",120.21947897,22.98928311,46,
安南,臺南市,116,細懸浮微粒,對敏感族群不健康,1.2,0,0.3,0.4,70,35,66,63,46,36.5,6,7.1,0.8,3.2,319.0,"2025-11-24 14:00",120.2175,23.048197,45,
善化,臺南市,95,細懸浮微粒,普通,2.1,1,0.22,0.2,65,35,,52,30,28.6,4,6.3,1.5,3.4,339.0,"2025-11-24 14:00",120.29740529,23.11337642,44,
新營,臺南市,95,細懸浮微粒,普通,1.9,1,0.22,0.3,59,32,57,60,32,28.5,5,7.1,1.6,2.5,23.0,"2025-11-24 14:00",120.31725,23.305633,43,
嘉義,嘉義市,91,細懸浮微粒,普通,2.9,1,,0.3,69,39,52,50,,27.2,6,7.4,0.6,2.4,339.0,"2025-11-24 14:00",120.44125148,23.46477865,42,
臺西,雲林縣,75,細懸浮微粒,普通,1.5,0,0.17,0.2,53,34,39,48,15,21.4,3,5.8,2,5.3,26.0,"2025-11-24 14:00",120.19933333,23.702175,41,
朴子,嘉義縣,87,細懸浮微粒,普通,1.1,0,0.15,0.2,54,35,40,51,15,25.6,3,4.2,0.8,2.3,339.0,"2025-11-24 14:00",120.2478,23.46538,40,
新港,嘉義縣,94,細懸浮微粒,普通,2.3,2,0.15,0.2,52,36,47,54,19,28.2,3,3.9,0.3,3.4,319.0,"2025-11-24 14:00",120.345531,23.554839,39,
崙背,雲林縣,92,細懸浮微粒,普通,0.9,1,0.17,0.2,50,30,39,58,18,27.3,2,3.6,1.3,2.3,301.0,"2025-11-24 14:00",120.348742,23.757547,38,
斗六,雲林縣,104,細懸浮微粒,對敏感族群不健康,3.2,1,0.31,0.2,73,42,63,53,34,31.9,8,10,1.4,2.3,317.0,"2025-11-24 14:00",120.544994,23.711853,37,
南投,南投縣,67,細懸浮微粒,普通,1,,0.28,0.2,83,40,45,33,25,18.5,8,8.9,0.2,1.8,36.0,"2025-11-24 14:00",120.685306,23.913,36,
二林,彰化縣,80,細懸浮微粒,普通,1.3,1,0.17,0.3,54,32,42,51,15,23.1,3,4.4,1.1,3.8,4.0,"2025-11-24 14:00",120.409653,23.925175,35,
線西,彰化縣,72,細懸浮微粒,普通,1.6,1,0.15,0.3,51,27,41,42,13,20.1,3,3.8,0.2,5.8,3.0,"2025-11-24 14:00",120.469061,24.131672,34,
彰化,彰化縣,77,細懸浮微粒,普通,0.7,0,0.19,0.3,52,35,40,41,16,22.1,6,8.1,1.3,3.5,7.0,"2025-11-24 14:00",120.541519,24.066,33,
西屯,臺中市,82,細懸浮微粒,普通,1.5,1,0.16,0.3,53,28,36,42,16,23.7,5,6.5,0.7,3.7,353.0,"2025-11-24 14:00",120.616917,24.162197,32,
忠明,臺中市,79,細懸浮微粒,普通,1.7,1,0.24,0.4,56,31,33,40,14,22.7,6,8.4,2,2.9,326.0,"2025-11-24 14:00",120.641092,24.151958,31,
大里,臺中市,78,細懸浮微粒,普通,1.8,1,0.24,0.4,64,37,75,55,21,22.5,9,10.9,1.5,2.8,329.0,"2025-11-24 14:00",120.67844444,24.09961111,30,
沙鹿,臺中市,73,細懸浮微粒,普通,1.2,1,0.15,0.3,53,31,33,40,11,20.6,2,3.8,0.9,4.8,4.0,"2025-11-24 14:00",120.568794,24.225628,29,
豐原,臺中市,62,細懸浮微粒,普通,1.6,1,0.2,0.3,56,35,32,31,13,16.7,6,7.3,1.1,2.7,318.0,"2025-11-24 14:00",120.74252414,24.25699731,28,
三義,苗栗縣,58,細懸浮微粒,普通,1.5,1,0.18,0.2,56,39,21,25,12,15,4,5.4,0.7,3.8,14.0,"2025-11-24 14:00",120.75956754,24.38248443,27,
苗栗,苗栗縣,66,細懸浮微粒,普通,2.6,2,0.22,0.2,60,30,,23,23,18,6,7.8,1.3,3.3,4.0,"2025-11-24 14:00",120.82011468,24.56499183,26,
頭份,苗栗縣,58,細懸浮微粒,普通,1.4,1,0.17,0.2,45,25,33,33,12,15,5,8,2.9,3.8,350.0,"2025-11-24 14:00",120.89869286,24.69690679,25,
新竹,新竹市,53,細懸浮微粒,普通,1.5,1,0.21,0.3,51,24,27,28,11,13.2,5,5.9,0.8,1.9,32.0,"2025-11-24 14:00",120.97236752,24.8056356,24,
竹東,新竹縣,54,細懸浮微粒,普通,1.7,1,0.27,0.2,66,35,41,23,25,13.6,9,10.6,1.5,1.9,307.0,"2025-11-24 14:00",121.08895493,24.74091408,23,
湖口,新竹縣,61,細懸浮微粒,普通,1.8,1,0.15,0.2,50,33,30,32,13,16.3,3,4.5,0.8,4.1,19.0,"2025-11-24 14:00",121.03886894,24.90009696,22,
龍潭,桃園市,58,細懸浮微粒,普通,2.1,1,0.27,0.2,59,33,40,25,21,15.1,11,13.4,1.4,2.6,352.0,"2025-11-24 14:00",121.21645772,24.86400048,21,
平鎮,桃園市,57,細懸浮微粒,普通,1.1,0,0.26,0.3,43,28,28,30,8,14.6,13,16.6,3.3,1.5,33.0,"2025-11-24 14:00",121.203986,24.952786,20,
觀音,桃園市,58,細懸浮微粒,普通,0,1,0.12,0.2,43,27,25,27,10,15.1,3,4.6,1,4.5,56.0,"2025-11-24 14:00",121.08283092,25.03556747,19,
大園,桃園市,58,細懸浮微粒,普通,1,1,0.13,0.2,43,23,27,31,,14.9,5,7.4,2.3,5.9,24.0,"2025-11-24 14:00",121.20251473,25.06100357,18,
桃園,桃園市,51,細懸浮微粒,普通,3,1,0.23,0.4,43,23,29,30,9,12.5,13,16.8,3.2,2.6,350.0,"2025-11-24 14:00",121.30500531,24.9947107,17,
大同,臺北市,58,細懸浮微粒,普通,3.2,1,0.52,1.1,35,13,28,24,18,15,21,28.9,7.1,-,-,"2025-11-24 14:00",121.51342074,25.06331455,16,
松山,臺北市,48,,良好,,1,,0.3,35,16,31,21,9,11.8,,,,,,"2025-11-24 14:00",121.578611,25.05,15,
古亭,臺北市,42,,良好,2.2,1,0.31,0.3,48,25,42,25,13,10.1,17,20.1,2.8,1.8,336.0,"2025-11-24 14:00",121.529556,25.020608,14,
萬華,臺北市,53,細懸浮微粒,普通,2.4,1,0.36,0.4,39,21,32,26,17,13.2,20,24.9,4.4,0.9,22.0,"2025-11-24 14:00",121.507972,25.046503,13,
中山,臺北市,55,細懸浮微粒,普通,2.3,0,,0.4,40,22,37,29,,13.8,,,,2.3,3.0,"2025-11-24 14:00",121.526528,25.062361,12,
士林,臺北市,55,細懸浮微粒,普通,2.7,1,0.19,0.3,43,21,41,34,14,13.8,11,13.5,2.4,1.0,298.0,"2025-11-24 14:00",121.51666356,25.10334003,11,
淡水,新北市,51,細懸浮微粒,普通,1.8,1,0.18,0.3,39,24,33,30,9,12.5,4,5.3,1.2,,,"2025-11-24 14:00",121.449239,25.1645,10,
林口,新北市,56,細懸浮微粒,普通,2.1,1,0.14,0.3,42,26,28,28,12,14.2,4,5.7,1.4,2.7,12.0,"2025-11-24 14:00",121.36548982,25.07798949,9,
菜寮,新北市,51,細懸浮微粒,普通,2.4,0,0.28,0.5,41,23,35,29,16,12.5,15,19.3,3.8,2.0,348.0,"2025-11-24 14:00",121.481028,25.06895,8,
新莊,新北市,55,細懸浮微粒,普通,1.4,0,0.22,0.4,44,26,39,35,13,14.1,12,14.8,2.5,2.2,8.0,"2025-11-24 14:00",121.4325,25.037972,7,
板橋,新北市,61,細懸浮微粒,普通,2.3,1,0.29,0.5,52,25,32,27,19,16,14,17.3,2.4,2.7,266.0,"2025-11-24 14:00",121.458667,25.012972,6,
土城,新北市,58,細懸浮微粒,普通,1,0,0.3,0.4,56,22,33,31,17,15.1,15,18.2,2.4,1.8,307.0,"2025-11-24 14:00",121.451861,24.982528,5,
新店,新北市,58,細懸浮微粒,普通,1.2,0,0.36,0.3,57,28,42,26,20,15,18,21.5,2.6,2.1,346.0,"2025-11-24 14:00",121.537778,24.977222,4,
汐止,新北市,49,,良好,4.4,1,0.15,0.2,36,19,22,21,12,12.2,8,11.8,3.1,2.2,13.0,"2025-11-24 14:00",121.64081,25.06624,2,
基隆,基隆市,46,,良好,1,1,0.16,0.4,40,23,25,20,13,11.3,2,3.2,0.5,2.5,80.0,"2025-11-24 14:00",121.760056,25.129167,1,
屏東(枋山),屏東縣,80,細懸浮微粒,普通,1.2,1,0.21,0.2,69,52,,49,25,23.2,4,5,0.6,3.6,285.0,"2025-11-24 13:00",120.651472,22.260899,313,
臺南（南化）,臺南市,60,細懸浮微粒,普通,0.7,0,0.24,0.2,58,27,30,23,21,15.9,2,2.8,0.1,0.6,348.0,"2025-11-24 13:00",120.44583156,23.04562013,312,
新北(樹林),新北市,45,,良好,1.5,0,0.31,0.3,49,21,25,16,15,11.2,18,22.1,3.3,0.1,258.0,"2025-11-24 13:00",121.38352778,24.94902778,311,
台中市（和平區）,臺中市,29,,良好,0.9,0,0.34,0.2,75,31,36,16,17,4.6,8,9,0.9,1.7,280.0,"2025-11-24 13:00",120.883858,24.174592,310,
屏東（琉球）,屏東縣,81,細懸浮微粒,普通,1.1,2,0.15,0.3,54,35,41,51,19,23.5,3,4.7,0.7,3.0,317.0,"2025-11-24 13:00",120.37722,22.35222,204,
南投（鹿谷）,南投縣,40,,良好,1.4,1,,0.1,50,43,21,16,,9.8,3,4.6,1.1,0.7,17.0,"2025-11-24 13:00",120.7944772,23.71867609,203,
高雄（湖內）,高雄市,99,細懸浮微粒,普通,1.4,1,0.33,0.3,74,32,74,65,,30.1,10,11.6,1.4,1.2,351.0,"2025-11-24 13:00",120.24535,22.87985556,202,
宜蘭（三星）,宜蘭縣,26,,良好,1.4,1,0.16,0.1,47,25,24,11,12,6.4,3,3.4,0,0.2,64.0,"2025-11-24 13:00",121.6565272,24.6757916,201,
員林,彰化縣,92,細懸浮微粒,普通,2.4,1,0.24,0.3,58,36,40,41,25,27.3,11,13.7,2.6,2.9,305.0,"2025-11-24 13:00",120.5631893,23.9615945,139,
大城,彰化縣,103,細懸浮微粒,對敏感族群不健康,1.5,1,0.17,0.2,54,29,43,58,21,31.5,1,2.9,1.8,4.7,329.0,"2025-11-24 13:00",120.26964167,23.85493056,85,
富貴角,新北市,51,懸浮微粒,普通,0.8,0,0.09,0,44,37,30,31,10,11.5,2,3.9,0.9,4.9,46.0,"2025-11-24 13:00",121.53656894,25.29681695,84,
麥寮,雲林縣,83,細懸浮微粒,普通,1.4,1,,0.2,50,26,27,46,15,24.3,2,2.8,0.7,2.2,325.0,"2025-11-24 13:00",120.251825,23.753506,83,
關山,臺東縣,22,,良好,1.1,0,0.1,0.1,37,19,10,13,2,5,1,2.8,1,0.9,310.0,"2025-11-24 13:00",121.161933,23.045083,80,
馬公,澎湖縣,68,細懸浮微粒,普通,0.4,0,0.22,0.1,54,49,43,39,22,18.8,2,3.8,0.8,4.2,23.0,"2025-11-24 13:00",119.566158,23.569031,78,
金門,金門縣,115,細懸浮微粒,對敏感族群不健康,2.2,1,0.33,0.3,76,31,56,58,29,36.1,12,13.5,0.7,2.1,145.0,"2025-11-24 13:00",118.312256,24.432133,77,
馬祖,連江縣,72,細懸浮微粒,普通,1.9,1,0.34,0.3,48,41,,33,17,20,7,9.3,1.5,,,"2025-11-24 13:00",119.952724,26.153736,75,
埔里,南投縣,52,細懸浮微粒,普通,1.4,1,0.18,0.2,48,23,12,16,14,13,2,4.2,2,2.3,283.0,"2025-11-24 13:00",120.967903,23.968842,72,
復興,高雄市,91,細懸浮微粒,普通,1.7,2,0.25,0.4,50,34,43,53,21,27.2,11,13.8,2.2,1.0,276.0,"2025-11-24 13:00",120.312017,22.608711,71,
永和,新北市,55,二氧化氮,普通,0.7,0,0.66,0.9,33,13,37,32,10,12.9,28,37.7,9.3,1.0,23.0,"2025-11-24 13:00",121.516306,25.017,70,
竹山,南投縣,72,細懸浮微粒,普通,1.7,1,0.21,0.2,68,31,42,33,22,20,4,4.9,0.4,1.4,13.0,"2025-11-24 13:00",120.677306,23.756389,69,
中壢,桃園市,71,細懸浮微粒,普通,,1,,1,23,11,41,38,22,19.9,,,,0.9,26.0,"2025-11-24 13:00",121.221667,24.953278,68,
三重,新北市,62,細懸浮微粒,普通,1.6,0,0.59,0.8,24,10,42,33,21,16.7,32,63.3,30.5,-,-,"2025-11-24 13:00",121.493806,25.072611,67,
冬山,宜蘭縣,42,,良好,1.8,1,0.26,0.2,35,18,28,25,12,10.4,9,13.7,4.1,2.6,81.0,"2025-11-24 13:00",121.792928,24.632203,66,
宜蘭,宜蘭縣,38,,良好,1.3,1,0.19,0.1,41,26,22,16,8,9.4,2,4.7,2.2,3.0,130.0,"2025-11-24 13:00",121.746394,24.747917,65,
陽明,臺北市,41,,良好,2.7,1,0.18,0.1,39,34,31,20,18,10.2,3,4.9,1.4,1.2,20.0,"2025-11-24 13:00",121.529583,25.182722,64,
花蓮,花蓮縣,31,,良好,0.9,0,0.14,0.1,42,24,21,17,7,7.8,1,2.2,0.5,2.6,126.0,"2025-11-24 13:00",121.599769,23.971306,63,
臺東,臺東縣,35,,良好,1.8,1,0.15,0.1,37,27,20,21,11,8.6,2,4.7,2.1,2.1,71.0,"2025-11-24 13:00",121.15045,22.755358,62,
恆春,屏東縣,34,,良好,0.7,0,0.11,0.1,39,37,17,16,7,8.3,0,2.1,1.4,5.0,354.0,"2025-11-24 13:00",120.788928,21.958069,61,
潮州,屏東縣,100,細懸浮微粒,普通,3.2,2,0.34,0.3,77,36,50,53,22,30.3,5,7.1,1.4,2.7,257.0,"2025-11-24 13:00",120.561175,22.523108,60,
屏東,屏東縣,81,細懸浮微粒,普通,1.5,1,0.29,0.3,78,38,50,46,24,23.6,8,8.6,0.2,1.5,178.0,"2025-11-24 13:00",120.488033,22.673081,59,
小港,高雄市,96,細懸浮微粒,普通,1.1,1,0.21,0.4,44,23,48,60,21,29.1,19,24,4.4,2.9,263.0,"2025-11-24 13:00",120.337736,22.565833,58,
前鎮,高雄市,102,細懸浮微粒,對敏感族群不健康,2.1,2,0.21,0.4,49,32,,,,30.8,10,12.9,1.9,1.5,327.0,"2025-11-24 13:00",120.30833356,22.6044507,57,
前金,高雄市,72,懸浮微粒,普通,1.5,1,0.24,0.2,58,37,40,50,,,7,7.5,0.3,3.1,216.0,"2025-11-24 13:00",120.28676111,22.63390278,56,
左營,高雄市,89,細懸浮微粒,普通,1,1,0.2,0.3,56,32,46,52,21,26.3,5,6.2,1,2.6,270.0,"2025-11-24 13:00",120.292917,22.674861,54,
楠梓,高雄市,96,細懸浮微粒,普通,1.7,1,0.25,0.3,69,34,52,58,27,29,8,9.7,0.8,2.1,270.0,"2025-11-24 13:00",120.328289,22.733667,53,
林園,高雄市,88,細懸浮微粒,普通,1.4,1,0.17,0.2,57,35,41,54,21,26,5,6.7,1.7,2.9,275.0,"2025-11-24 13:00",120.41175,22.4795,52,
大寮,高雄市,110,細懸浮微粒,對敏感族群不健康,3.4,2,0.5,0.4,83,35,68,61,32,34.3,15,17.6,1.6,1.9,156.0,"2025-11-24 13:00",120.425311,22.56413611,51,
鳳山,高雄市,96,細懸浮微粒,普通,2.2,2,0.41,0.5,64,35,39,53,18,29,11,13.7,2.5,0.9,166.0,"2025-11-24 13:00",120.357422,22.628126,50,
仁武,高雄市,89,細懸浮微粒,普通,1.9,1,,0.3,59,30,45,53,21,26.4,7,9.4,1.6,2.5,240.0,"2025-11-24 13:00",120.332631,22.689056,49,
橋頭,高雄市,99,細懸浮微粒,普通,1.8,1,0.25,0.3,67,32,52,52,27,29.9,9,11.5,1.8,2.4,250.0,"2025-11-24 13:00",120.305689,22.757506,48,
美濃,高雄市,70,細懸浮微粒,普通,1.3,1,0.24,0.2,52,32,26,29,17,19.5,3,4,0.8,1.2,237.0,"2025-11-24 13:00",120.530542,22.883583,47,
臺南,臺南市,104,細懸浮微粒,對敏感族群不健康,2.2,1,0.36,0.3,70,33,63,62,39,31.6,12,14.8,2.7,2.1,1.0,"2025-11-24 13:00",120.21947897,22.98928311,46,
安南,臺南市,109,細懸浮微粒,對敏感族群不健康,1.4,0,0.35,0.4,68,27,59,62,33,33.6,6,8.3,1.3,2.8,342.0,"2025-11-24 13:00",120.2175,23.048197,45,
善化,臺南市,98,細懸浮微粒,普通,2.1,1,0.25,0.2,64,27,49,55,26,29.7,4,6.2,1.6,2.2,345.0,"2025-11-24 13:00",120.29740529,23.11337642,44,
新營,臺南市,95,細懸浮微粒,普通,2,1,0.25,0.3,59,26,57,61,27,28.7,5,7.5,1.9,2.8,327.0,"2025-11-24 13:00",120.31725,23.305633,43,
嘉義,嘉義市,89,細懸浮微粒,普通,3.5,1,0.37,0.3,62,32,52,50,33,26.4,7,9.3,1.5,2.2,334.0,"2025-11-24 13:00",120.44125148,23.46477865,42,
臺西,雲林縣,80,細懸浮微粒,普通,1.3,0,0.17,0.2,54,27,39,50,16,23,3,6,2.1,5.7,12.0,"2025-11-24 13:00",120.19933333,23.702175,41,
朴子,嘉義縣,94,細懸浮微粒,普通,1,0,0.17,0.3,54,30,44,54,21,28.2,3,4.5,0.7,2.5,343.0,"2025-11-24 13:00",120.2478,23.46538,40,
新港,嘉義縣,97,細懸浮微粒,普通,2.4,2,0.2,0.2,57,31,51,54,22,29.4,4,4.8,0.5,2.9,308.0,"2025-11-24 13:00",120.345531,23.554839,39,
崙背,雲林縣,97,細懸浮微粒,普通,1.3,1,0.16,0.3,46,24,36,62,16,29.2,2,4.1,1.2,2.6,301.0,"2025-11-24 13:00",120.348742,23.757547,38,
